thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,calibration_tag,diagnostic_noise,thermoreg_reading_fahrenheit
44.1,108.0,5.300000000000001,5.0,c1,3.0,0,1,a,,
51.900000000000006,80.0,-0.3,4.4,c3,2.0,0,0,a,0.4557356132284325,33.999190182945064
49.900000000000006,66.0,-1.4,4.4,c3,2.0,1,0,a,2.0624406950696965,31.75739747208313
51.900000000000006,61.0,4.1000000000000005,10.0,c3,2.0,1,1,a,-0.9083267636940872,33.938094139598746
54.2,124.0,2.8000000000000003,-0.3,c1,2.0,0,1,a,0.2055755273655903,36.507318201915
,126.0,3.8,4.0,c3,5.0,,0,a,,26.35411166674809
61.900000000000006,125.0,3.3000000000000003,-0.7000000000000001,c4,4.0,,0,a,-1.7425132183379453,45.19094151510813
48.0,158.9459458387714,,5.9,c3,1.0,0,0,a,0.9921670977541196,29.59060255657273
46.7,107.0,3.9,-7.4,c3,2.0,0,0,a,-0.05580029623789,28.09915713696642
54.0,86.0,1.5,,c1,5.0,0,1,a,0.1390967398618563,36.34147613599208
35.5,103.0,4.5,0.5,c4,3.0,0,1,a,0.1651062062165545,15.471408178624344
43.8,115.0,-0.9,-2.6,c1,3.0,0,1,a,0.6539051733598433,24.885189952493725
58.0,87.0,-0.2,-1.1,c4,3.0,0,1,a,0.955027574401598,40.829655188226496
36.3,99.0,3.4000000000000004,6.7,c2,2.0,0,1,a,0.4463981938452124,16.363202638441003
59.1,111.0,4.0,-0.9,c1,2.0,0,0,a,0.1954199138909563,42.058167772398406
62.3,114.0,7.4,-0.6000000000000001,c1,2.0,0,0,b,-2.350593276926465,45.600229097232216
47.2,106.0,4.0,0.2,c5,4.0,1,1,a,-1.1837299854103691,28.674901959586265
52.5,114.0,2.4000000000000004,-2.1,c2,2.0,1,1,a,-0.2639235644271612,34.62631490683679
59.1,139.0,5.2,5.300000000000001,c2,3.0,1,0,a,,42.07178376365924
46.400000000000006,,1.9,6.5,c5,5.0,0,1,a,-1.3142720936425396,27.79889730760832
57.1,127.0,-1.1,3.5,c2,3.0,0,0,a,0.1480618138884767,39.80997968473563
44.8,60.0,-0.3,2.8000000000000003,c4,2.0,0,0,a,0.2210906123778429,25.95966084382395
46.3,89.0,5.1000000000000005,0.5,c4,,0,1,a,1.4231209815646717,27.701579360001386
,87.0,0.1,-2.2,c3,2.0,1,0,b,-0.5591900823983437,24.80597182107524
52.900000000000006,131.0,4.0,3.7,c1,4.0,0,0,a,0.6277206928914102,35.083824792753234
59.400000000000006,116.0,4.9,-0.6000000000000001,c5,4.0,0,1,a,-0.8365542609955003,
48.7,91.0,6.0,0.7000000000000001,c3,2.0,0,1,a,-0.0608925061341349,30.34298361094552
40.0,122.0,5.9,5.1000000000000005,c2,3.0,0,0,a,-1.813087186234778,
41.5,74.0,4.9,-3.1,c3,3.0,,0,,-1.798710196886273,22.25563859941866
53.3,93.0,2.7,5.4,c1,5.0,0,1,a,1.0052128234010755,35.55139479233486
64.9,75.0,-0.1,-3.4000000000000004,c1,2.0,1,1,a,-2.276406426669777,48.59704772054842
53.3,100.0,4.0,4.2,c3,3.0,1,0,a,0.0688878876164937,35.54352499382958
47.1,,6.9,5.300000000000001,,5.0,0,0,a,-0.554034759794602,28.517931044138727
56.3,104.0,4.800000000000001,,c2,2.0,0,0,a,,38.89565570165256
48.2,104.0,5.1000000000000005,-6.2,c3,4.0,0,0,a,-0.2106165852424638,29.84451227971928
47.1,66.0,3.7,7.0,c5,4.0,0,1,a,0.2320915721541853,28.595433043722142
42.5,65.0,6.4,9.2,c1,1.0,0,1,a,0.3725106044728163,
61.400000000000006,76.0,5.2,4.2,c1,5.0,1,1,a,-0.54004638342062,44.6760395982172
29.8,52.0,6.4,6.2,c1,4.0,0,1,a,-0.1061600365888672,9.147128742539028
56.5,86.0,4.6000000000000005,5.0,c5,3.0,0,1,a,-0.8202080315374747,39.18073280251343
46.400000000000006,152.0,0.4,-5.1000000000000005,c1,3.0,0,1,b,-0.5327217910005793,27.826295559822167
46.900000000000006,135.0,-2.8000000000000003,-3.8,c2,2.0,0,1,a,-1.4285338411781836,
63.7,159.0,6.4,7.800000000000001,c4,2.0,0,0,a,,47.23083640506032
,56.0,-2.2,-11.1,c3,,0,0,a,-1.277641878757112,25.57282017019953
44.7,86.0,-1.2000000000000002,-0.6000000000000001,c1,3.0,1,0,a,-0.3917728415358854,25.87937761374431
49.1,66.0,-1.7000000000000002,-2.7,c5,2.0,0,1,a,,30.826451849724226
53.5,156.0,5.5,5.9,c1,5.0,1,0,a,0.7877368046410815,35.72462647231014
46.6,117.0,2.4000000000000004,-4.9,c2,3.0,0,0,a,-0.7258743528018975,28.02329795936417
37.6,51.0,4.4,-0.9,c1,2.0,0,0,a,-1.5457812994919362,17.83526962517703
43.2,99.0,,-3.8,c3,2.0,1,0,a,-1.4929518742837726,
60.400000000000006,78.0,2.4000000000000004,-5.5,c1,5.0,0,1,a,-1.0645801198350584,
50.8,98.0,2.4000000000000004,4.0,c4,2.0,1,1,a,2.0550338670025545,32.672991102219605
53.8,102.0,-2.0,-5.800000000000001,c2,2.0,1,1,a,-0.2726897319268001,36.0597855533344
48.1,117.0,1.9,,c1,3.0,0,1,a,-1.6681370956293622,
44.900000000000006,118.0,-2.2,1.1,c4,3.0,0,1,a,0.5341290224415947,26.064520734440578
63.6,124.0,7.7,3.7,c3,3.0,0,0,a,-0.553742096191912,
48.7,92.0,0.5,2.9000000000000004,c2,5.0,0,1,a,1.909238344780399,30.306273286540275
46.6,7.0,3.5,-3.0,c2,2.0,,0,a,1.011439207124915,28.009671084255856
58.900000000000006,157.0,4.7,,c2,,1,0,a,0.9531187211243844,41.86528129719805
44.400000000000006,73.0,-2.3000000000000003,-7.5,c2,5.0,1,0,a,0.6071071967602918,25.49875677019353
45.400000000000006,95.0,6.4,,c4,2.0,1,0,b,0.2606768464938042,26.64745390603403
50.2,161.0,6.1000000000000005,2.8000000000000003,c1,5.0,0,0,a,-0.5922704702024948,32.09222015615208
50.2,68.0,0.5,1.9,c2,4.0,0,1,,0.1436661849646794,32.002430936793616
52.2,104.0,3.2,1.8,c3,4.0,0,0,a,,
66.9,142.0,4.3,-6.1000000000000005,c5,1.0,1,0,a,1.346679947810823,50.82502180455939
,134.0,3.0,-0.1,c1,1.0,0,1,a,0.2135556459905896,35.026234217171336
31.1,68.0,-0.8,-8.8,c1,2.0,0,0,a,0.387782272943372,10.597514335242796
132.11867350217315,136.0,0.3,0.1,c4,3.0,1,1,a,0.1469454574536353,34.93669049088405
50.5,90.0,4.4,4.6000000000000005,c5,4.0,1,1,a,-1.170926215046152,32.34091995040639
50.5,116.0,3.7,4.4,c3,2.0,0,0,a,-0.1125502225623351,
52.1,115.0,1.3,-1.0,c2,1.0,1,0,a,0.2579641766729841,34.21352578456553
49.900000000000006,98.0,-1.7000000000000002,,c1,1.0,0,0,a,0.4966867796194583,31.741895410926805
49.7,108.0,-1.4,-1.9,c5,3.0,1,1,a,0.1844372646496083,31.5264911625015
55.1,85.0,-3.6,-3.0,c3,1.0,0,1,a,1.7567993709857823,37.51739788793707
45.8,85.0,-0.7000000000000001,-3.0,c3,4.0,0,0,a,0.7851327017410193,27.12127282524949
-36.718673502173154,,0.1,-1.2000000000000002,c4,2.0,1,0,a,-0.6950558650824679,23.47082297924742
74.4,129.0,3.2,-6.800000000000001,c4,3.0,,0,a,-1.0128472616386834,59.21403307360152
44.400000000000006,324.1880303521584,2.8000000000000003,1.1,c1,4.0,1,1,a,-0.5531899106019982,25.5572830059689
51.0,113.0,4.1000000000000005,,c1,3.0,0,1,a,-0.2292803307983534,32.90128621214069
38.2,89.0,1.0,-5.9,c1,5.0,0,0,b,0.7334760318557222,18.53905774212169
51.1,59.0,3.2,3.5,c4,4.0,0,1,a,2.218661444899546,
42.7,96.0,-0.8,-4.4,c2,2.0,1,0,a,,
46.6,93.0,0.8,0.1,c3,1.0,0,0,a,-1.4699512693180374,
58.5,129.0,7.2,6.7,c1,5.0,1,0,a,-0.4931249556516874,41.40558199194011
53.900000000000006,144.4361494031586,4.9,4.1000000000000005,c2,4.0,0,0,a,0.3392287830490678,36.24808611540266
54.7,97.0,3.4000000000000004,-4.3,c1,5.0,,1,a,0.8900702262883244,37.11568572117337
36.0,68.0,5.4,1.5,c5,1.0,0,1,,,16.059156454473232
64.9,150.0,5.5,12.2,c2,5.0,0,0,a,1.5307939787418632,48.53205652846111
40.6,68.0,3.8,7.7,,5.0,0,1,a,0.6138760393503161,21.273068201523124
62.400000000000006,123.0,2.8000000000000003,4.3,c1,2.0,1,0,a,1.6228026029378253,45.75704732864479
,60.0,0.2,-0.3,c1,1.0,0,1,a,0.9643628818433444,41.19389479383338
54.8,100.0,-0.7000000000000001,-6.4,c1,2.0,0,1,a,1.1884556545011464,37.19599467606212
43.3,124.0,2.3000000000000003,-0.3,c1,3.0,0,1,a,1.0869608379550737,24.305136971824567
51.400000000000006,111.0,4.7,0.8,c3,2.0,1,0,a,-0.4985575800220065,33.364308603375704
46.400000000000006,118.0,-2.3000000000000003,-4.0,c1,1.0,1,0,a,-2.441209915646697,
-79.31867350217316,127.0,-3.0,-10.4,c2,5.0,0,1,a,1.4882280354876256,
48.2,133.0,-0.9,1.7000000000000002,c1,2.0,0,1,a,-1.0805392275341024,29.75114966822996
33.800000000000004,64.0,-1.7000000000000002,-14.5,c5,5.0,0,0,a,-0.6759723687702998,
59.1,141.0,-1.5,0.7000000000000001,c1,2.0,0,0,a,0.9918582978292176,42.096057358861295
49.5,160.0,5.7,7.1000000000000005,c3,4.0,1,0,a,1.9253753354826324,31.27003559105575
46.3,93.0,-0.1,8.200000000000001,c4,2.0,0,0,a,1.3546281730489922,27.636796404479867
45.7,57.0,-1.6,-4.1000000000000005,c5,1.0,1,1,a,-0.1803511985718872,26.95705490453209
53.0,,-1.8,,c3,4.0,1,1,,0.93556076062881,
43.0,101.0,2.8000000000000003,1.4,c3,2.0,,0,a,-0.733773841784644,23.95619295534975
32.1,25.0,-1.1,-0.2,c2,2.0,1,0,a,-0.3103063444347975,11.70341997373361
53.400000000000006,85.0,,-1.5,c3,3.0,1,0,a,1.551285404206087,35.66416822887449
54.3,99.0,6.300000000000001,-1.1,c4,3.0,0,1,a,-1.134112379075891,36.67192698161139
48.6,101.0,5.9,5.9,c2,3.0,1,0,a,-1.7658590123499165,30.203313577901305
41.0,133.0,0.6000000000000001,-1.1,c3,1.0,1,0,a,-0.6764033594788863,21.66887412328992
50.900000000000006,,4.5,-2.0,c5,5.0,0,1,a,0.733350083409097,32.800419868003566
38.400000000000006,51.0,-0.4,-8.9,c1,1.0,1,0,a,-0.8278437615494434,18.819208685177703
41.900000000000006,191.0,4.2,12.5,c2,4.0,0,0,a,-0.280994364144269,22.754924629811065
44.2,90.0,0.2,,c1,4.0,1,1,a,0.5548004812944479,
56.900000000000006,66.0,6.300000000000001,6.300000000000001,,2.0,1,1,a,-1.842152266879852,39.595451638024
47.3,68.0,4.4,1.7000000000000002,c3,3.0,0,0,a,2.44855481071377,28.736501446067745
46.6,67.0,4.7,5.4,c2,,0,1,a,-0.9379199850350868,27.969202294011858
65.8,90.0,4.7,-2.0,c1,4.0,1,1,a,1.7227220719599252,49.59223263870122
53.0,119.0,,-3.8,c4,4.0,0,1,a,-1.3296202353432405,35.172162474698425
52.900000000000006,33.0,4.5,3.4000000000000004,c1,3.0,0,1,a,-0.0270965828500909,35.05095059427343
47.2,122.0,2.7,-3.6,c2,4.0,0,1,a,0.5674910092546073,28.672693293121025
45.400000000000006,,-0.5,-2.5,c1,2.0,0,1,a,1.114974581752933,26.632654991269
32.7,59.0,2.8000000000000003,,c5,4.0,0,1,a,,12.322342039845644
57.900000000000006,138.0,2.3000000000000003,-2.9000000000000004,c2,3.0,0,0,a,0.3254395545081159,40.71866478731202
53.7,77.0,4.5,0.0,c4,5.0,0,1,a,-1.9295717837711,36.03478735180741
48.7,75.0,5.9,-3.6,c2,5.0,0,0,a,0.1994003142409855,
49.1,113.0,4.9,7.2,c1,1.0,1,0,a,-0.3107474130531561,30.7649596834737
56.1,105.0,5.300000000000001,9.7,c1,4.0,0,0,a,-0.704041889602878,38.6252983603495
37.7,63.0,2.5,-3.4000000000000004,c2,,1,0,a,1.0953326287996672,18.00760934228132
45.400000000000006,89.0,3.6,6.2,c4,4.0,1,0,a,-1.3693561751021273,26.69106801601575
41.1,121.0,-0.7000000000000001,-2.3000000000000003,c3,2.0,1,0,a,2.0553593706339304,21.773274233967225
64.3,159.0,4.2,2.0,c1,4.0,0,0,a,0.370471850625239,47.94358354238072
57.2,,1.4,-5.9,c2,1.0,1,0,a,-0.2836491884535656,39.880899786679706
32.5,61.0,6.2,1.5,c2,5.0,1,1,a,0.5798157056021398,12.175766229781722
,94.0,-0.7000000000000001,0.1,c3,3.0,0,0,a,1.1162257346321984,18.37614536024022
49.1,75.0,-2.9000000000000004,-8.3,c3,1.0,1,0,a,-0.3566663318912362,30.808888939782623
46.400000000000006,126.0,0.7000000000000001,-4.2,c2,4.0,0,1,a,0.6758905674653657,
39.6,108.0,-4.3,-7.6,c4,2.0,0,0,a,0.4404946674595001,20.080560127308004
65.7,179.0,7.0,-9.9,c3,2.0,,0,a,-0.5495376620063153,49.5028601388544
52.7,83.0,,-0.3,c1,4.0,0,1,a,0.3958762912797099,34.81285922584321
54.0,82.0,0.1,,c2,,1,1,a,-0.5759993984866286,36.27334690576782
44.6,106.0,3.7,3.2,c4,2.0,1,1,a,0.4941001164500688,25.77186545691007
55.900000000000006,103.0,3.1,5.1000000000000005,c1,3.0,1,0,a,-0.4155098025808734,38.50046732460202
47.1,122.0,2.5,-1.3,c1,2.0,0,1,a,0.8011455680309151,28.576105151161897
47.900000000000006,,1.7000000000000002,7.6,c3,1.0,1,0,a,,
55.0,155.0,7.5,1.4,c2,2.0,,0,a,1.3309270301339051,37.49901763842734
37.1,,4.6000000000000005,1.5,c1,3.0,0,1,a,0.5407610808727408,
,146.0,5.6000000000000005,1.9,c4,3.0,0,0,a,-0.9486292998219302,46.37325073865884
51.6,89.0,3.7,2.5,,3.0,0,1,,-0.4385913877714474,33.64150293251488
60.400000000000006,124.0,-0.7000000000000001,-3.2,c3,5.0,1,1,a,-1.3183705536197856,43.52849787902382
41.6,84.0,6.4,3.5,c1,2.0,0,1,a,1.3214831881399616,22.321222190430635
42.8,,2.8000000000000003,-2.0,c3,5.0,0,0,a,-1.1879898375191973,23.69151388374626
40.900000000000006,134.0,4.9,0.8,c3,3.0,0,0,a,1.2164840658498048,21.542898005601693
52.2,68.0,0.3,-10.8,c1,4.0,0,0,a,0.7589464954244658,34.25267905398355
50.7,101.0,-1.7000000000000002,0.3,c4,3.0,0,1,a,-0.4819045136640154,32.59384971726421
46.400000000000006,96.0,-2.4000000000000004,-8.1,c3,1.0,1,0,a,-0.5606066571981101,27.820293626919376
42.0,104.0,4.2,-0.0,c4,3.0,1,1,a,-0.5170852771464546,22.873377264032484
119.31867350217316,54.0,3.1,-3.4000000000000004,c1,4.0,,0,a,-0.5019479096898252,
49.8,92.0,1.2000000000000002,,c3,2.0,1,0,a,-0.4273617606536872,31.563644895764096
46.400000000000006,78.0,5.2,0.6000000000000001,c5,2.0,1,1,a,-1.6379631584084406,27.8097189837026
44.7,30.0,4.4,-8.1,c3,,0,0,a,1.5776055994837443,25.82953706877564
62.5,153.0,3.6,2.7,c4,4.0,0,0,a,0.4032197587038869,45.923805375184486
49.5,60.0,-0.3,-5.0,c2,3.0,1,0,a,0.4119472781324251,
60.3,74.0,2.6,0.5,c3,4.0,1,1,a,1.6190772764019508,43.430386405342325
45.900000000000006,119.0,2.2,3.9,,4.0,0,0,a,0.0111100461628334,27.200730355855733
52.1,95.0,4.3,-2.1,c1,3.0,0,1,a,-0.3585296522453443,34.20298655418791
49.7,92.0,4.0,1.7000000000000002,,4.0,0,0,a,-1.2095475141214995,31.500715853692984
36.6,70.0,5.9,0.3,c2,1.0,0,1,a,,16.7213992143369
61.6,149.0,0.1,2.7,c5,1.0,1,0,a,,44.855044756375214
49.1,84.0,4.4,2.6,c3,3.0,0,0,a,-0.0776012339752945,30.783617536708256
56.1,127.0,-0.5,-2.1,c4,3.0,0,1,a,-0.9176874227736962,38.717763976696645
44.1,59.0,5.1000000000000005,-2.4000000000000004,c3,2.0,0,0,a,-0.5672247717953772,25.231741497845967
48.8,107.0,7.300000000000001,8.0,c4,3.0,1,0,a,-1.6652736811914772,30.51640056578212
43.2,113.0,4.7,6.300000000000001,c2,1.0,1,0,b,-1.3443899036997191,24.198328760689808
60.1,155.0,3.4000000000000004,-1.8,c3,4.0,0,0,a,0.6272216004994765,43.12398634487055
52.7,63.0,,-2.9000000000000004,c1,,0,1,a,,34.80268412705608
53.1,97.0,1.7000000000000002,2.4000000000000004,c2,3.0,0,1,a,-0.3726807784665135,35.30348174012799
61.0,162.0,4.3,11.6,,5.0,1,0,a,-0.1346800001480231,44.223657323944806
,141.0,-1.6,-1.4,c3,,0,0,a,0.9393706243489623,42.407071672091206
56.3,105.0,1.7000000000000002,-0.1,c2,3.0,0,1,a,0.2784646605759927,38.88808282522657
38.8,81.0,4.800000000000001,1.9,,1.0,0,1,a,0.478706684989267,19.20445387666284
44.6,99.0,1.5,-0.7000000000000001,c4,1.0,1,0,b,-1.0944847115455711,
42.1,77.0,3.8,5.0,c3,5.0,1,0,a,0.4080503449097333,22.965006775897827
56.0,125.0,-0.4,-5.7,c1,5.0,0,1,,-1.1466120644207125,
51.5,116.0,5.0,6.7,c3,4.0,0,0,a,0.321039375217556,33.535867475750464
39.0,52.0,4.2,-4.4,c3,5.0,0,0,a,-0.5155887661219668,19.48538809732465
48.6,85.0,1.2000000000000002,2.2,c2,1.0,0,0,a,0.9965109181668405,30.301302082898957
38.2,68.0,5.800000000000001,7.4,c2,4.0,0,1,a,-0.0100695981438271,18.55298897853099
49.7,93.0,1.2000000000000002,2.9000000000000004,c4,1.0,0,1,a,-1.7352280981682429,31.52159160737216
36.9,85.0,1.8,1.1,c1,3.0,,1,a,-0.2624533109584667,17.101647464115338
54.400000000000006,112.0,-0.7000000000000001,-0.5,c2,4.0,1,1,a,0.2861246227326695,
53.2,86.0,5.7,1.7000000000000002,c4,4.0,0,1,a,0.6893087456038858,35.401663634306665
65.4,162.0,2.8000000000000003,-3.9,c2,2.0,1,0,a,0.9976931666090428,49.17153644012193
56.900000000000006,112.0,-1.1,-1.5,c4,5.0,0,1,a,0.2537289295444916,
46.8,134.0,1.8,0.2,c2,3.0,0,0,a,1.802813563783957,28.19377169759748
56.7,150.0,-0.1,2.2,c2,5.0,0,0,a,-1.3737865097651325,39.36263083947037
39.0,,2.8000000000000003,0.2,c5,3.0,0,1,a,-0.3279503476314241,19.4210250714934
42.5,74.0,-2.3000000000000003,-2.9000000000000004,c1,2.0,0,0,a,-1.5137399350546437,23.33774656687023
52.8,94.0,3.4000000000000004,2.6,c1,5.0,0,1,a,-0.7796724212303674,
32.9,,1.1,1.8,c1,4.0,0,1,a,-1.3328180403775387,12.575753035268654
49.900000000000006,119.0,5.6000000000000005,7.300000000000001,,1.0,1,1,a,-0.9113931178427394,
42.0,91.0,3.0,-3.0,c1,3.0,0,1,a,0.8883899400942032,22.81763037093421
51.0,87.0,2.5,,c1,1.0,0,1,a,-0.2555462103844901,32.91176349637937
41.5,130.0,4.5,1.6,c1,5.0,1,1,a,1.3081101389120662,22.30037277757463
53.6,94.0,2.1,2.9000000000000004,c3,3.0,0,0,a,0.2597008669234665,35.8182332370967
50.3,121.0,6.300000000000001,10.2,c1,2.0,,0,,0.6207162554144263,32.17394681300651
61.400000000000006,118.0,4.800000000000001,-6.300000000000001,c1,1.0,1,0,b,1.2961732219385775,44.60329325193197
50.2,99.0,4.9,7.9,c2,2.0,1,0,a,-0.6349714361982995,32.0606108069146
44.0,108.0,-1.1,-3.1,c3,2.0,,0,a,-0.3058822677914942,25.082214755346804
48.2,139.0,6.5,0.4,c2,5.0,1,1,a,0.9680995511535082,
39.400000000000006,90.0,-0.5,-3.9,c3,5.0,,0,a,0.1452995511246395,19.901872426849412
53.400000000000006,93.0,5.2,-1.4,c3,3.0,0,0,a,-0.6248028750649203,35.65523529234896
54.900000000000006,148.0,4.9,4.800000000000001,c4,5.0,1,0,a,2.869304362212946,37.30865221683745
69.9,147.0,3.9,-2.6,c3,4.0,1,0,a,,54.22276433023536
45.2,97.0,2.2,5.4,c3,4.0,1,0,a,-0.0563889707914995,26.40347608456036
48.0,124.0,0.1,1.4,,2.0,1,0,a,0.1721672874128355,
45.6,101.0,6.300000000000001,4.9,c5,4.0,1,1,a,-0.3375826360742679,26.81817328005605
51.900000000000006,169.0,2.6,-8.0,c4,,0,1,a,0.3912061476369501,33.90902331018102
53.2,106.0,2.9000000000000004,-4.7,c2,4.0,0,1,a,-0.0604777290722361,35.43521481031652
49.7,131.0,5.9,3.2,c2,3.0,1,1,a,,31.5196264001434
,127.0,-1.4,-3.0,c1,1.0,,1,a,0.100143603819247,41.77693325185729
45.2,104.0,1.5,3.7,c5,2.0,0,1,a,-0.3749562614150595,26.447184466207
58.1,104.0,0.1,-13.9,c1,4.0,1,0,a,0.3652475438065157,40.87556643101641
54.5,98.0,3.1,-2.1,c2,1.0,0,1,a,-1.3467984047116703,36.846480682769744
50.1,114.0,,8.0,c1,3.0,1,0,a,0.2046757407687451,31.89173072090948
47.6,73.0,6.0,2.2,c1,4.0,0,1,a,-1.152907691976576,
69.60000000000001,118.0,4.1000000000000005,-0.0,c2,5.0,1,0,a,1.0629504122304905,53.840009828582325
43.6,90.0,-3.7,-11.7,c2,4.0,0,0,a,1.5440727941105348,24.646922143321284
52.5,138.0,0.7000000000000001,3.5,c1,3.0,1,0,a,-0.6668709585149541,34.68139859271573
44.2,92.0,-1.4,-4.9,c1,2.0,1,0,,-1.6913327802198783,25.248028367820808
64.5,126.0,-1.6,1.6,c3,4.0,1,0,a,-1.735704523368024,48.07058673759175
57.3,84.0,1.6,6.0,c3,4.0,0,0,a,-0.5623525674541507,39.981436959192834
44.7,137.0,4.6000000000000005,8.0,c3,3.0,0,0,a,-0.4373871340427337,25.894851090429704
54.3,137.0,5.2,2.8000000000000003,c5,5.0,0,1,a,,36.61335494088105
52.2,137.0,-1.0,-4.5,c1,2.0,0,1,a,0.7202884574453552,34.319261491489
46.0,54.0,2.0,-2.2,c2,3.0,0,0,b,-0.3235513504805578,
,120.0,4.0,10.2,c2,4.0,0,0,a,-0.8290567141334967,
53.3,80.0,1.1,-1.6,c1,5.0,1,1,a,2.672855730000764,35.50374851993969
51.900000000000006,124.0,4.800000000000001,7.1000000000000005,c4,3.0,1,0,a,0.0349264259955625,33.94128842497357
,109.0,1.8,2.0,c1,3.0,1,1,a,0.1652819242092985,31.62272259881904
53.6,120.0,5.300000000000001,1.3,c2,5.0,,0,a,-0.7486536447210671,
52.0,84.0,3.2,0.1,c1,3.0,0,1,a,0.2420513363357181,
50.6,73.0,-0.9,2.7,c2,1.0,1,1,a,-0.0826811730143183,32.53183999722516
,74.0,1.5,-0.2,c3,3.0,0,0,a,0.5365967633395382,26.23085675611193
63.7,132.0,3.8,-0.2,c3,3.0,0,0,a,-0.1351814805915673,47.243896166862434
41.8,80.0,1.2000000000000002,-4.0,c3,,1,0,a,-1.545840650505797,
53.6,113.0,,5.5,c1,1.0,0,1,a,-1.4319280880752268,35.84872596991771
,68.0,5.6000000000000005,1.1,c1,3.0,1,1,a,0.7997771609090693,29.117833319287104
64.2,124.0,1.6,2.3000000000000003,c3,3.0,0,0,a,0.586906601863068,47.8359254250437
42.900000000000006,126.0,6.4,,c1,4.0,0,0,a,-0.1027184244244188,
44.3,99.0,4.5,4.5,c2,2.0,0,1,a,0.549237385954635,25.38263064415701
42.400000000000006,98.0,-0.9,5.2,c4,4.0,1,0,a,1.3552827443517503,23.27163743064357
52.7,116.0,3.0,-2.0,c2,4.0,1,1,a,-0.9725729010869612,34.911185458555494
,68.0,2.5,3.5,c2,1.0,1,0,a,1.1681756182045648,19.642544063882223
46.3,,5.5,8.5,c5,4.0,0,1,a,1.8090860892168268,
32.9,81.0,1.8,5.800000000000001,c4,3.0,1,1,a,1.2744903270736916,
52.1,108.0,-4.5,-0.1,c1,3.0,0,1,a,-0.4038291278166779,34.163792187152815
46.2,112.0,6.1000000000000005,3.8,c4,4.0,0,1,a,0.6046660569914215,
38.2,106.0,4.1000000000000005,5.7,c2,1.0,1,1,,-0.1678882720126936,18.607489304613324
58.8,81.0,1.6,-4.6000000000000005,c3,2.0,1,0,,-1.0577580467300596,41.77048462676653
39.7,84.0,2.6,7.4,c2,5.0,1,1,a,,20.230997914535543
56.5,171.0,3.7,-2.4000000000000004,c5,1.0,1,1,a,-0.5257769517544917,39.17249321025394
44.5,136.0,1.5,5.0,c3,,0,0,a,-0.4674717213076661,25.69063258410976
63.0,119.0,7.2,9.1,c2,3.0,1,0,b,-0.0659677992503635,46.41414240105883
56.2,130.0,5.0,7.2,c2,1.0,0,0,a,-1.395032291111248,
42.1,78.0,4.3,10.9,c1,2.0,1,0,a,-1.9823089304303043,22.927569162133747
42.8,98.0,6.800000000000001,8.8,,1.0,0,0,a,-0.8427226407081868,
55.0,96.0,2.6,-5.0,c2,4.0,0,1,a,,37.44972684701879
,84.0,4.2,4.6000000000000005,c2,2.0,1,1,a,0.0303725314379292,29.6385968236085
48.8,82.0,7.2,-3.3000000000000003,c3,3.0,1,0,a,0.3637220459590137,30.47591743680771
60.3,163.0,-2.8000000000000003,-4.5,c3,5.0,1,1,a,-0.5893848385051654,43.450149755948885
44.2,77.0,,-7.300000000000001,c1,5.0,0,0,a,-0.7157345804587378,25.26180013967039
50.900000000000006,132.0,5.5,5.9,c1,4.0,0,0,a,-0.1745211925256126,
57.8,102.0,,0.3,c1,3.0,0,1,b,0.1851328798639395,40.59165014287076
,97.0,-3.5,-8.0,c2,1.0,0,1,a,0.3732916218846345,
48.900000000000006,109.0,-2.4000000000000004,-1.5,c2,2.0,1,1,a,1.9051894076691729,30.563485992313947
47.8,61.0,0.2,3.6,c1,2.0,1,1,a,1.23307989957974,29.399847072326075
36.2,95.0,4.2,2.1,c1,5.0,0,1,a,0.6185820740097121,16.350660837311615
41.7,82.0,3.0,10.9,c1,4.0,0,1,a,,22.49379506601324
52.7,90.0,4.3,0.7000000000000001,c2,2.0,1,1,a,-0.3903329752389356,
49.1,78.0,-0.0,1.2000000000000002,c5,3.0,0,1,a,-0.2345538981719261,30.759060299519877
50.8,155.0,6.7,5.7,c4,2.0,0,0,a,-1.12909415590439,32.674343707096035
58.5,113.0,-0.3,-3.3000000000000003,c2,3.0,0,1,a,0.2077752398048889,41.35328248670655
40.7,82.0,0.2,4.1000000000000005,c2,1.0,0,0,a,-0.4212208468137123,21.31409201843953
48.3,121.0,-3.1,-8.1,c2,4.0,0,0,,-0.2054430752872053,29.87437727990615
51.7,80.0,2.7,-8.1,c1,3.0,0,0,a,0.1442849689792485,33.69839867070096
44.5,121.0,3.9,1.3,c4,3.0,1,0,a,-0.7950860643381578,25.66256056182936
,119.0,-0.4,-3.0,c1,,0,0,b,0.3778627874693812,44.88329402534676
57.400000000000006,75.0,0.8,3.6,c2,3.0,0,1,a,-0.5752236790202613,40.17728121451833
52.5,90.0,2.3000000000000003,-4.9,c4,3.0,1,1,a,-0.0360831980641551,34.6111999437988
64.5,95.0,1.2000000000000002,1.7000000000000002,c1,1.0,0,0,b,0.2845047186541751,
38.2,82.0,1.0,1.0,c2,1.0,1,1,a,2.249223177271864,18.50994248350872
50.1,79.0,1.2000000000000002,0.8,c4,3.0,,1,a,-1.2850723853983324,31.930463470048863
